gene_id,module,module_color,gene_name
ENSG00000229807,0,#cccccc,XIST
ENSG00000168484,7,#f45deb,SFTPC
ENSG00000096088,0,#cccccc,PGC
ENSG00000117983,0,#cccccc,MUC5B
ENSG00000066405,7,#f45deb,CLDN18
ENSG00000171557,0,#cccccc,FGG
ENSG00000163993,0,#cccccc,S100P
ENSG00000105388,0,#cccccc,CEACAM5
ENSG00000198183,0,#cccccc,BPIFA1
ENSG00000164266,0,#cccccc,SPINK1
ENSG00000122852,7,#f45deb,SFTPA1
ENSG00000101210,0,#cccccc,EEF1A2
ENSG00000125999,0,#cccccc,BPIFB1
ENSG00000181143,0,#cccccc,MUC16
ENSG00000185303,7,#f45deb,SFTPA2
ENSG00000161055,7,#f45deb,SCGB3A1
ENSG00000149021,7,#f45deb,SCGB1A1
ENSG00000164265,7,#f45deb,SCGB3A2
ENSG00000019186,0,#cccccc,CYP24A1
ENSG00000171560,0,#cccccc,FGA
ENSG00000161798,0,#cccccc,AQP5
ENSG00000204544,0,#cccccc,MUC21
ENSG00000102854,0,#cccccc,MSLN
ENSG00000167757,0,#cccccc,KLK11
ENSG00000187908,7,#f45deb,DMBT1
ENSG00000060718,0,#cccccc,COL11A1
ENSG00000143320,0,#cccccc,CRABP2
ENSG00000142973,7,#f45deb,CYP4B1
ENSG00000211935,0,#cccccc,IGHV1-3
ENSG00000286042,0,#cccccc,LCAL1
ENSG00000007062,0,#cccccc,PROM1
ENSG00000153292,0,#cccccc,ADGRF1
ENSG00000065618,0,#cccccc,COL17A1
ENSG00000146166,0,#cccccc,LGSN
ENSG00000162896,7,#f45deb,PIGR
ENSG00000211898,0,#cccccc,IGHD
ENSG00000002726,0,#cccccc,AOC1
ENSG00000099994,7,#f45deb,SUSD2
ENSG00000160180,0,#cccccc,TFF3
ENSG00000282651,0,#cccccc,IGHV5-10-1
ENSG00000133661,7,#f45deb,SFTPD
ENSG00000007402,7,#f45deb,CACNA2D2
ENSG00000171885,7,#f45deb,AQP4
ENSG00000088992,0,#cccccc,TESC
ENSG00000196616,7,#f45deb,ADH1B
ENSG00000105825,0,#cccccc,TFPI2
ENSG00000160862,0,#cccccc,AZGP1
ENSG00000022556,0,#cccccc,NLRP2
ENSG00000196611,0,#cccccc,MMP1
ENSG00000125740,7,#f45deb,FOSB
ENSG00000204305,7,#f45deb,AGER
ENSG00000169562,0,#cccccc,GJB1
ENSG00000151632,0,#cccccc,AKR1C2
ENSG00000156076,7,#f45deb,WIF1
ENSG00000169894,0,#cccccc,MUC3A
ENSG00000006016,0,#cccccc,CRLF1
ENSG00000140297,0,#cccccc,GCNT3
ENSG00000257017,0,#cccccc,HP
ENSG00000173227,0,#cccccc,SYT12
ENSG00000145824,0,#cccccc,CXCL14
ENSG00000145113,0,#cccccc,MUC4
ENSG00000243955,0,#cccccc,GSTA1
ENSG00000262406,0,#cccccc,MMP12
ENSG00000134020,7,#f45deb,PEBP4
ENSG00000211892,0,#cccccc,IGHG4
ENSG00000173702,0,#cccccc,MUC13
ENSG00000105048,0,#cccccc,TNNT1
ENSG00000176153,0,#cccccc,GPX2
ENSG00000211663,0,#cccccc,IGLV3-19
ENSG00000271447,7,#f45deb,MMP28
ENSG00000211950,0,#cccccc,IGHV1-24
ENSG00000272620,0,#cccccc,AFAP1-AS1
ENSG00000148735,0,#cccccc,PLEKHS1
ENSG00000137745,0,#cccccc,MMP13
ENSG00000170373,0,#cccccc,CST1
ENSG00000108176,0,#cccccc,DNAJC12
ENSG00000164161,7,#f45deb,HHIP
ENSG00000227066,0,#cccccc,Z98257.1
ENSG00000181449,0,#cccccc,SOX2
ENSG00000182272,0,#cccccc,B4GALNT4
ENSG00000166961,7,#f45deb,MS4A15
ENSG00000134398,0,#cccccc,ERN2
ENSG00000109906,7,#f45deb,ZBTB16
ENSG00000170561,7,#f45deb,IRX2
ENSG00000188906,7,#f45deb,LRRK2
ENSG00000253755,1,#f77189,IGHGP
ENSG00000070182,0,#cccccc,SPTB
ENSG00000165548,0,#cccccc,TMEM63C
ENSG00000211896,1,#f77189,IGHG1
ENSG00000019102,7,#f45deb,VSIG2
ENSG00000211966,1,#f77189,IGHV5-51
ENSG00000196188,0,#cccccc,CTSE
ENSG00000149435,7,#f45deb,GGTLC1
ENSG00000211662,1,#f77189,IGLV3-21
ENSG00000136231,7,#f45deb,IGF2BP3
ENSG00000162551,7,#f45deb,ALPL
ENSG00000187134,0,#cccccc,AKR1C1
ENSG00000075461,0,#cccccc,CACNG4
ENSG00000131771,0,#cccccc,PPP1R1B
ENSG00000131746,0,#cccccc,TNS4
ENSG00000153404,0,#cccccc,PLEKHG4B
ENSG00000012223,0,#cccccc,LTF
ENSG00000128422,0,#cccccc,KRT17
ENSG00000137699,0,#cccccc,TRIM29
ENSG00000242265,0,#cccccc,PEG10
ENSG00000244734,7,#f45deb,HBB
ENSG00000248485,0,#cccccc,PCP4L1
ENSG00000105664,0,#cccccc,COMP
ENSG00000211669,0,#cccccc,IGLV3-10
ENSG00000276775,0,#cccccc,IGHV4-4
ENSG00000211899,0,#cccccc,IGHM
ENSG00000174502,0,#cccccc,SLC26A9
ENSG00000144331,7,#f45deb,ZNF385B
ENSG00000169174,0,#cccccc,PCSK9
ENSG00000164488,0,#cccccc,DACT2
ENSG00000137968,0,#cccccc,SLC44A5
ENSG00000157551,7,#f45deb,KCNJ15
ENSG00000198488,0,#cccccc,B3GNT6
ENSG00000211937,1,#f77189,IGHV2-5
ENSG00000211897,1,#f77189,IGHG3
ENSG00000144452,0,#cccccc,ABCA12
ENSG00000047457,0,#cccccc,CP
ENSG00000189223,0,#cccccc,PAX8-AS1
ENSG00000166143,0,#cccccc,PPP1R14D
ENSG00000240583,7,#f45deb,AQP1
ENSG00000118785,7,#f45deb,SPP1
ENSG00000003989,0,#cccccc,SLC7A2
ENSG00000133063,6,#8197f4,CHIT1
ENSG00000148346,0,#cccccc,LCN2
ENSG00000069011,7,#f45deb,PITX1
ENSG00000148702,0,#cccccc,HABP2
ENSG00000127324,0,#cccccc,TSPAN8
ENSG00000243466,1,#f77189,IGKV1-5
ENSG00000165376,0,#cccccc,CLDN2
ENSG00000211666,1,#f77189,IGLV2-14
ENSG00000280411,0,#cccccc,IGHV1-69D
ENSG00000081277,0,#cccccc,PKP1
ENSG00000166923,0,#cccccc,GREM1
ENSG00000215182,0,#cccccc,MUC5AC
ENSG00000116299,0,#cccccc,ELAPOR1
ENSG00000123838,7,#f45deb,C4BPA
ENSG00000205420,0,#cccccc,KRT6A
ENSG00000127249,7,#f45deb,ATP13A4
ENSG00000259974,7,#f45deb,LINC00261
ENSG00000146013,0,#cccccc,GFRA3
ENSG00000211637,0,#cccccc,IGLV4-69
ENSG00000211592,1,#f77189,IGKC
ENSG00000211959,0,#cccccc,IGHV4-39
ENSG00000081479,0,#cccccc,LRP2
ENSG00000282639,0,#cccccc,IGHV3-64D
ENSG00000095713,7,#f45deb,CRTAC1
ENSG00000168874,7,#f45deb,ATOH8
ENSG00000227300,0,#cccccc,KRT16P2
ENSG00000113924,0,#cccccc,HGD
ENSG00000247627,0,#cccccc,MTND4P12
ENSG00000099953,0,#cccccc,MMP11
ENSG00000174514,0,#cccccc,MFSD4A
ENSG00000225383,7,#f45deb,SFTA1P
ENSG00000211956,1,#f77189,IGHV4-34
ENSG00000211598,1,#f77189,IGKV4-1
ENSG00000211934,0,#cccccc,IGHV1-2
ENSG00000244437,1,#f77189,IGKV3-15
ENSG00000211962,1,#f77189,IGHV1-46
ENSG00000168878,7,#f45deb,SFTPB
ENSG00000256612,0,#cccccc,CYP2B7P
ENSG00000064787,0,#cccccc,BCAS1
ENSG00000211965,1,#f77189,IGHV3-49
ENSG00000080293,7,#f45deb,SCTR
ENSG00000100170,0,#cccccc,SLC5A1
ENSG00000153446,7,#f45deb,C16orf89
ENSG00000167741,0,#cccccc,GGT6
ENSG00000115828,0,#cccccc,QPCT
ENSG00000019169,6,#8197f4,MARCO
ENSG00000211893,1,#f77189,IGHG2
ENSG00000158089,0,#cccccc,GALNT14
ENSG00000108602,0,#cccccc,ALDH3A1
ENSG00000160111,7,#f45deb,CPAMD8
ENSG00000128536,7,#f45deb,CDHR3
ENSG00000165449,0,#cccccc,SLC16A9
ENSG00000151012,0,#cccccc,SLC7A11
ENSG00000241351,1,#f77189,IGKV3-11
ENSG00000211947,1,#f77189,IGHV3-21
ENSG00000101842,0,#cccccc,VSIG1
ENSG00000211945,1,#f77189,IGHV1-18
ENSG00000211659,1,#f77189,IGLV3-25
ENSG00000154277,0,#cccccc,UCHL1
ENSG00000137673,0,#cccccc,MMP7
ENSG00000224373,1,#f77189,IGHV4-59
ENSG00000211673,1,#f77189,IGLV3-1
ENSG00000058335,7,#f45deb,RASGRF1
ENSG00000211949,1,#f77189,IGHV3-23
ENSG00000211955,0,#cccccc,IGHV3-33
ENSG00000124429,0,#cccccc,POF1B
ENSG00000107159,0,#cccccc,CA9
ENSG00000239951,1,#f77189,IGKV3-20
ENSG00000147689,7,#f45deb,FAM83A
ENSG00000080031,0,#cccccc,PTPRH
ENSG00000125872,0,#cccccc,LRRN4
ENSG00000109321,0,#cccccc,AREG
ENSG00000211973,0,#cccccc,IGHV1-69
ENSG00000198848,7,#f45deb,CES1
ENSG00000179593,0,#cccccc,ALOX15B
ENSG00000286619,0,#cccccc,AC119673.2
ENSG00000231475,0,#cccccc,IGHV4-31
ENSG00000241755,1,#f77189,IGKV1-9
ENSG00000165474,0,#cccccc,GJB2
ENSG00000211670,0,#cccccc,IGLV3-9
ENSG00000211668,1,#f77189,IGLV2-11
ENSG00000275395,0,#cccccc,FCGBP
ENSG00000137825,0,#cccccc,ITPKA
ENSG00000211640,1,#f77189,IGLV6-57
ENSG00000156234,0,#cccccc,CXCL13
ENSG00000211895,0,#cccccc,IGHA1
ENSG00000175445,7,#f45deb,LPL
ENSG00000172061,0,#cccccc,LRRC15
ENSG00000211941,1,#f77189,IGHV3-11
ENSG00000211976,0,#cccccc,IGHV3-73
ENSG00000270550,1,#f77189,IGHV3-30
ENSG00000211679,1,#f77189,IGLC3
ENSG00000239855,1,#f77189,IGKV1-6
ENSG00000240864,1,#f77189,IGKV1-16
ENSG00000211653,1,#f77189,IGLV1-40
ENSG00000112936,7,#f45deb,C7
ENSG00000240382,1,#f77189,IGKV1-17
ENSG00000211964,1,#f77189,IGHV3-48
ENSG00000011347,0,#cccccc,SYT7
ENSG00000133477,0,#cccccc,FAM83F
ENSG00000077327,7,#f45deb,SPAG6
ENSG00000196139,0,#cccccc,AKR1C3
ENSG00000137868,0,#cccccc,STRA6
ENSG00000211651,1,#f77189,IGLV1-44
ENSG00000172927,0,#cccccc,MYEOV
ENSG00000163735,0,#cccccc,CXCL5
ENSG00000134873,0,#cccccc,CLDN10
ENSG00000156738,0,#cccccc,MS4A1
ENSG00000152785,0,#cccccc,BMP3
ENSG00000225342,7,#f45deb,LRRK2-DT
ENSG00000147889,7,#f45deb,CDKN2A
ENSG00000237541,6,#8197f4,HLA-DQA2
ENSG00000166415,0,#cccccc,WDR72
ENSG00000182013,0,#cccccc,PNMA8A
ENSG00000115009,0,#cccccc,CCL20
ENSG00000124440,0,#cccccc,HIF3A
ENSG00000255545,0,#cccccc,B3GAT1-DT
ENSG00000090530,7,#f45deb,P3H2
ENSG00000129451,0,#cccccc,KLK10
ENSG00000138755,2,#c69432,CXCL9
ENSG00000230316,0,#cccccc,FEZF1-AS1
ENSG00000169550,0,#cccccc,MUC15
ENSG00000073756,0,#cccccc,PTGS2
ENSG00000137648,0,#cccccc,TMPRSS4
ENSG00000157399,0,#cccccc,ARSL
ENSG00000173467,0,#cccccc,AGR3
ENSG00000110195,7,#f45deb,FOLR1
ENSG00000211638,2,#c69432,IGLV8-61
ENSG00000104783,0,#cccccc,KCNN4
ENSG00000102109,0,#cccccc,PCSK1N
ENSG00000101057,7,#f45deb,MYBL2
ENSG00000043039,0,#cccccc,BARX2
ENSG00000164120,0,#cccccc,HPGD
ENSG00000001626,7,#f45deb,CFTR
ENSG00000186493,7,#f45deb,C5orf38
ENSG00000108924,7,#f45deb,HLF
ENSG00000211890,0,#cccccc,IGHA2
ENSG00000211677,1,#f77189,IGLC2
ENSG00000255026,0,#cccccc,AC136475.3
ENSG00000183844,0,#cccccc,FAM3B
ENSG00000211660,1,#f77189,IGLV2-23
ENSG00000173432,0,#cccccc,SAA1
ENSG00000103316,0,#cccccc,CRYM
ENSG00000159212,0,#cccccc,CLIC6
ENSG00000224650,1,#f77189,IGHV3-74
ENSG00000184564,0,#cccccc,SLITRK6
ENSG00000112782,7,#f45deb,CLIC5
ENSG00000211938,1,#f77189,IGHV3-7
ENSG00000123500,0,#cccccc,COL10A1
ENSG00000062038,0,#cccccc,CDH3
ENSG00000171903,0,#cccccc,CYP4F11
ENSG00000185567,0,#cccccc,AHNAK2
ENSG00000272405,0,#cccccc,AL365181.3
ENSG00000175063,7,#f45deb,UBE2C
ENSG00000211943,1,#f77189,IGHV3-15
ENSG00000278196,1,#f77189,IGLV2-8
ENSG00000211648,1,#f77189,IGLV1-47
ENSG00000244575,1,#f77189,IGKV1-27
ENSG00000176532,0,#cccccc,PRR15
ENSG00000101938,7,#f45deb,CHRDL1
ENSG00000137857,7,#f45deb,DUOX1
ENSG00000189058,0,#cccccc,APOD
ENSG00000138615,0,#cccccc,CILP
ENSG00000114378,7,#f45deb,HYAL1
ENSG00000129521,0,#cccccc,EGLN3
ENSG00000163817,0,#cccccc,SLC6A20
ENSG00000118322,0,#cccccc,ATP10B
ENSG00000157064,0,#cccccc,NMNAT2
ENSG00000180730,0,#cccccc,SHISA2
ENSG00000170476,1,#f77189,MZB1
ENSG00000164638,0,#cccccc,SLC29A4
ENSG00000179869,0,#cccccc,ABCA13
ENSG00000170381,0,#cccccc,SEMA3E
ENSG00000092607,0,#cccccc,TBX15
ENSG00000132821,0,#cccccc,VSTM2L
ENSG00000105855,0,#cccccc,ITGB8
ENSG00000148848,0,#cccccc,ADAM12
ENSG00000225329,7,#f45deb,LHFPL3-AS2
ENSG00000134216,7,#f45deb,CHIA
ENSG00000197635,0,#cccccc,DPP4
ENSG00000184368,0,#cccccc,MAP7D2
ENSG00000165092,0,#cccccc,ALDH1A1
ENSG00000243290,1,#f77189,IGKV1-12
ENSG00000196917,0,#cccccc,HCAR1
ENSG00000117322,0,#cccccc,CR2
ENSG00000142102,0,#cccccc,PGGHG
ENSG00000218048,0,#cccccc,AL121949.1
ENSG00000122133,0,#cccccc,PAEP
ENSG00000183607,7,#f45deb,GKN2
ENSG00000164379,0,#cccccc,FOXQ1
ENSG00000009765,0,#cccccc,IYD
ENSG00000167772,0,#cccccc,ANGPTL4
ENSG00000145423,0,#cccccc,SFRP2
ENSG00000109819,0,#cccccc,PPARGC1A
ENSG00000108551,0,#cccccc,RASD1
ENSG00000174607,0,#cccccc,UGT8
ENSG00000115457,0,#cccccc,IGFBP2
ENSG00000057294,0,#cccccc,PKP2
ENSG00000124664,0,#cccccc,SPDEF
ENSG00000074410,0,#cccccc,CA12
ENSG00000211658,1,#f77189,IGLV3-27
ENSG00000186832,0,#cccccc,KRT16
ENSG00000125398,0,#cccccc,SOX9
ENSG00000142611,7,#f45deb,PRDM16
ENSG00000168631,7,#f45deb,MUCL3
ENSG00000116690,7,#f45deb,PRG4
ENSG00000154146,7,#f45deb,NRGN
ENSG00000243264,0,#cccccc,IGKV2D-29
ENSG00000103485,0,#cccccc,QPRT
ENSG00000158125,0,#cccccc,XDH
ENSG00000172264,7,#f45deb,MACROD2
ENSG00000211951,0,#cccccc,IGHV2-26
ENSG00000197415,7,#f45deb,VEPH1
ENSG00000142178,0,#cccccc,SIK1
ENSG00000181019,0,#cccccc,NQO1
ENSG00000041982,0,#cccccc,TNC
ENSG00000248801,7,#f45deb,C8orf34-AS1
ENSG00000134121,0,#cccccc,CHL1
ENSG00000124116,0,#cccccc,WFDC3
ENSG00000167972,7,#f45deb,ABCA3
ENSG00000068078,0,#cccccc,FGFR3
ENSG00000117215,2,#c69432,PLA2G2D
ENSG00000133135,0,#cccccc,RNF128
ENSG00000248323,0,#cccccc,LUCAT1
ENSG00000162433,0,#cccccc,AK4
ENSG00000091844,0,#cccccc,RGS17
ENSG00000188910,0,#cccccc,GJB3
ENSG00000171346,0,#cccccc,KRT15
ENSG00000166959,7,#f45deb,MS4A8
ENSG00000091583,0,#cccccc,APOH
ENSG00000166206,0,#cccccc,GABRB3
ENSG00000124143,0,#cccccc,ARHGAP40
ENSG00000087495,0,#cccccc,PHACTR3
ENSG00000198753,0,#cccccc,PLXNB3
ENSG00000105369,1,#f77189,CD79A
ENSG00000211625,1,#f77189,IGKV3D-20
ENSG00000171303,7,#f45deb,KCNK3
ENSG00000006210,0,#cccccc,CX3CL1
ENSG00000164308,6,#8197f4,ERAP2
ENSG00000274576,0,#cccccc,IGHV2-70
ENSG00000243238,1,#f77189,IGKV2-30
ENSG00000135318,0,#cccccc,NT5E
ENSG00000175315,0,#cccccc,CST6
ENSG00000087128,0,#cccccc,TMPRSS11E
ENSG00000124882,0,#cccccc,EREG
ENSG00000135374,0,#cccccc,ELF5
ENSG00000196167,0,#cccccc,COLCA1
ENSG00000114455,0,#cccccc,HHLA2
ENSG00000103460,0,#cccccc,TOX3
ENSG00000178222,0,#cccccc,RNF212
ENSG00000154065,7,#f45deb,ANKRD29
ENSG00000166920,0,#cccccc,C15orf48
ENSG00000211933,0,#cccccc,IGHV6-1
ENSG00000100033,0,#cccccc,PRODH
ENSG00000088340,0,#cccccc,FER1L4
ENSG00000241644,7,#f45deb,INMT
ENSG00000198125,0,#cccccc,MB
ENSG00000182489,0,#cccccc,XKRX
ENSG00000175084,7,#f45deb,DES
ENSG00000012171,0,#cccccc,SEMA3B
ENSG00000263639,0,#cccccc,MSMB
ENSG00000159713,7,#f45deb,TPPP3
ENSG00000117472,0,#cccccc,TSPAN1
ENSG00000166105,0,#cccccc,GLB1L3
ENSG00000178401,0,#cccccc,DNAJC22
ENSG00000198203,0,#cccccc,SULT1C2
ENSG00000165197,7,#f45deb,VEGFD
ENSG00000154319,7,#f45deb,FAM167A
ENSG00000123843,0,#cccccc,C4BPB
ENSG00000108821,0,#cccccc,COL1A1
ENSG00000143297,1,#f77189,FCRL5
ENSG00000114631,0,#cccccc,PODXL2
ENSG00000170608,0,#cccccc,FOXA3
ENSG00000160161,0,#cccccc,CILP2
ENSG00000080854,0,#cccccc,IGSF9B
ENSG00000179639,7,#f45deb,FCER1A
ENSG00000006747,0,#cccccc,SCIN
ENSG00000165272,0,#cccccc,AQP3
ENSG00000137142,0,#cccccc,IGFBPL1
ENSG00000053108,0,#cccccc,FSTL4
ENSG00000163141,0,#cccccc,BNIPL
ENSG00000066248,0,#cccccc,NGEF
ENSG00000198535,0,#cccccc,C2CD4A
ENSG00000187017,0,#cccccc,ESPN
ENSG00000211685,1,#f77189,IGLC7
ENSG00000147257,7,#f45deb,GPC3
ENSG00000110777,1,#f77189,POU2AF1
ENSG00000124107,7,#f45deb,SLPI
ENSG00000132840,0,#cccccc,BHMT2
ENSG00000169291,7,#f45deb,SHE
ENSG00000102287,0,#cccccc,GABRE
ENSG00000111452,7,#f45deb,ADGRD1
ENSG00000232677,7,#f45deb,LINC00665
ENSG00000163220,0,#cccccc,S100A9
ENSG00000186907,0,#cccccc,RTN4RL2
ENSG00000243566,7,#f45deb,UPK3B
ENSG00000186081,0,#cccccc,KRT5
ENSG00000268416,0,#cccccc,AC010329.1
ENSG00000053747,0,#cccccc,LAMA3
ENSG00000241294,1,#f77189,IGKV2-24
ENSG00000158825,0,#cccccc,CDA
ENSG00000187867,0,#cccccc,PALM3
ENSG00000116031,0,#cccccc,CD207
ENSG00000171004,0,#cccccc,HS6ST2
ENSG00000172602,0,#cccccc,RND1
ENSG00000103044,0,#cccccc,HAS3
ENSG00000157404,0,#cccccc,KIT
ENSG00000259803,0,#cccccc,SLC22A31
ENSG00000126778,0,#cccccc,SIX1
ENSG00000164099,7,#f45deb,PRSS12
ENSG00000188761,0,#cccccc,BCL2L15
ENSG00000137440,0,#cccccc,FGFBP1
ENSG00000025423,7,#f45deb,HSD17B6
ENSG00000211642,2,#c69432,IGLV10-54
ENSG00000260314,6,#8197f4,MRC1
ENSG00000171798,7,#f45deb,KNDC1
ENSG00000211652,1,#f77189,IGLV7-43
ENSG00000144218,7,#f45deb,AFF3
ENSG00000146197,0,#cccccc,SCUBE3
ENSG00000105696,0,#cccccc,TMEM59L
ENSG00000164647,0,#cccccc,STEAP1
ENSG00000254726,7,#f45deb,MEX3A
ENSG00000100985,0,#cccccc,MMP9
ENSG00000087085,0,#cccccc,ACHE
ENSG00000075213,0,#cccccc,SEMA3A
ENSG00000018236,0,#cccccc,CNTN1
ENSG00000137203,7,#f45deb,TFAP2A
ENSG00000187045,0,#cccccc,TMPRSS6
ENSG00000133710,0,#cccccc,SPINK5
ENSG00000169245,0,#cccccc,CXCL10
ENSG00000158477,0,#cccccc,CD1A
ENSG00000088325,7,#f45deb,TPX2
ENSG00000211649,1,#f77189,IGLV7-46
ENSG00000172724,6,#8197f4,CCL19
ENSG00000206384,7,#f45deb,COL6A6
ENSG00000142748,7,#f45deb,FCN3
ENSG00000169031,7,#f45deb,COL4A3
ENSG00000137809,0,#cccccc,ITGA11
ENSG00000163751,7,#f45deb,CPA3
ENSG00000166897,0,#cccccc,ELFN2
ENSG00000248144,0,#cccccc,ADH1C
ENSG00000124920,0,#cccccc,MYRF
ENSG00000165072,7,#f45deb,MAMDC2
ENSG00000183019,7,#f45deb,MCEMP1
ENSG00000152766,0,#cccccc,ANKRD22
ENSG00000173376,7,#f45deb,NDNF
ENSG00000062524,0,#cccccc,LTK
ENSG00000155093,0,#cccccc,PTPRN2
ENSG00000136155,0,#cccccc,SCEL
ENSG00000198691,0,#cccccc,ABCA4
ENSG00000078081,7,#f45deb,LAMP3
ENSG00000117399,7,#f45deb,CDC20
ENSG00000166482,7,#f45deb,MFAP4
ENSG00000134028,0,#cccccc,ADAMDEC1
ENSG00000206077,0,#cccccc,ZDHHC11B
ENSG00000136546,7,#f45deb,SCN7A
ENSG00000106483,0,#cccccc,SFRP4
ENSG00000106541,0,#cccccc,AGR2
ENSG00000268104,0,#cccccc,SLC6A14
ENSG00000156298,7,#f45deb,TSPAN7
ENSG00000162738,0,#cccccc,VANGL2
ENSG00000164093,0,#cccccc,PITX2
ENSG00000211967,0,#cccccc,IGHV3-53
ENSG00000175928,0,#cccccc,LRRN1
ENSG00000099937,0,#cccccc,SERPIND1
ENSG00000124237,7,#f45deb,C20orf85
ENSG00000203985,0,#cccccc,LDLRAD1
ENSG00000117394,7,#f45deb,SLC2A1
ENSG00000136383,0,#cccccc,ALPK3
ENSG00000213088,7,#f45deb,ACKR1
ENSG00000181218,0,#cccccc,H2AW
ENSG00000153294,0,#cccccc,ADGRF4
ENSG00000236039,0,#cccccc,AC019117.1
ENSG00000089685,7,#f45deb,BIRC5
ENSG00000011426,7,#f45deb,ANLN
ENSG00000123358,7,#f45deb,NR4A1
ENSG00000188322,0,#cccccc,SBK1
ENSG00000132465,0,#cccccc,JCHAIN
ENSG00000101333,7,#f45deb,PLCB4
ENSG00000211946,0,#cccccc,IGHV3-20
ENSG00000168477,7,#f45deb,TNXB
ENSG00000196754,0,#cccccc,S100A2
ENSG00000125848,7,#f45deb,FLRT3
ENSG00000130600,0,#cccccc,H19
ENSG00000169429,0,#cccccc,CXCL8
ENSG00000168907,7,#f45deb,PLA2G4F
ENSG00000136883,0,#cccccc,KIF12
ENSG00000135773,0,#cccccc,CAPN9
ENSG00000130513,0,#cccccc,GDF15
ENSG00000232216,0,#cccccc,IGHV3-43
ENSG00000187715,0,#cccccc,KBTBD12
ENSG00000113494,0,#cccccc,PRLR
ENSG00000123485,7,#f45deb,HJURP
ENSG00000196218,0,#cccccc,RYR1
ENSG00000114270,0,#cccccc,COL7A1
ENSG00000119535,7,#f45deb,CSF3R
ENSG00000070526,0,#cccccc,ST6GALNAC1
ENSG00000154040,0,#cccccc,CABYR
ENSG00000124731,0,#cccccc,TREM1
ENSG00000168079,7,#f45deb,SCARA5
ENSG00000166592,0,#cccccc,RRAD
ENSG00000173930,0,#cccccc,SLCO4C1
ENSG00000122861,0,#cccccc,PLAU
ENSG00000180772,7,#f45deb,AGTR2
ENSG00000090382,6,#8197f4,LYZ
ENSG00000133392,7,#f45deb,MYH11
ENSG00000186340,0,#cccccc,THBS2
ENSG00000086548,0,#cccccc,CEACAM6
ENSG00000152377,0,#cccccc,SPOCK1
ENSG00000181577,0,#cccccc,C6orf223
ENSG00000260027,0,#cccccc,HOXB7
ENSG00000163075,7,#f45deb,CFAP221
ENSG00000148123,0,#cccccc,PLPPR1
ENSG00000103888,0,#cccccc,CEMIP
ENSG00000197253,7,#f45deb,TPSB2
ENSG00000162383,0,#cccccc,SLC1A7
ENSG00000186185,7,#f45deb,KIF18B
ENSG00000177459,0,#cccccc,ERICH5
ENSG00000134917,7,#f45deb,ADAMTS8
ENSG00000004799,7,#f45deb,PDK4
ENSG00000154269,0,#cccccc,ENPP3
ENSG00000155265,0,#cccccc,GOLGA7B
ENSG00000135451,7,#f45deb,TROAP
ENSG00000280002,0,#cccccc,AC078925.4
ENSG00000196436,0,#cccccc,NPIPB15
ENSG00000203697,0,#cccccc,CAPN8
ENSG00000104140,7,#f45deb,RHOV
ENSG00000163568,0,#cccccc,AIM2
ENSG00000073150,0,#cccccc,PANX2
ENSG00000171246,0,#cccccc,NPTX1
ENSG00000064886,7,#f45deb,CHI3L2
ENSG00000070087,7,#f45deb,PFN2
ENSG00000176490,0,#cccccc,DIRAS1
ENSG00000277639,7,#f45deb,AC007906.2
ENSG00000144681,6,#8197f4,STAC
ENSG00000111206,7,#f45deb,FOXM1
ENSG00000237988,0,#cccccc,OR2I1P
ENSG00000069122,7,#f45deb,ADGRF5
ENSG00000137573,0,#cccccc,SULF1
ENSG00000175592,0,#cccccc,FOSL1
ENSG00000156463,0,#cccccc,SH3RF2
ENSG00000165304,7,#f45deb,MELK
ENSG00000168350,0,#cccccc,DEGS2
ENSG00000173391,6,#8197f4,OLR1
ENSG00000214491,7,#f45deb,SEC14L6
ENSG00000169851,0,#cccccc,PCDH7
ENSG00000173267,0,#cccccc,SNCG
ENSG00000115255,0,#cccccc,REEP6
ENSG00000203995,7,#f45deb,ZYG11A
ENSG00000110900,0,#cccccc,TSPAN11
ENSG00000166828,7,#f45deb,SCNN1G
ENSG00000170477,7,#f45deb,KRT4
ENSG00000183196,0,#cccccc,CHST6
ENSG00000172478,0,#cccccc,MAB21L4
ENSG00000160867,7,#f45deb,FGFR4
ENSG00000116711,0,#cccccc,PLA2G4A
ENSG00000232931,0,#cccccc,LINC00342
ENSG00000164694,0,#cccccc,FNDC1
ENSG00000073282,0,#cccccc,TP63
ENSG00000243836,0,#cccccc,WDR86-AS1
ENSG00000163071,7,#f45deb,SPATA18
ENSG00000163710,0,#cccccc,PCOLCE2
ENSG00000196549,0,#cccccc,MME
ENSG00000251003,0,#cccccc,ZFPM2-AS1
ENSG00000154274,0,#cccccc,C4orf19
ENSG00000156510,0,#cccccc,HKDC1
ENSG00000146038,0,#cccccc,DCDC2
ENSG00000140254,7,#f45deb,DUOXA1
ENSG00000141579,0,#cccccc,ZNF750
ENSG00000106809,7,#f45deb,OGN
ENSG00000170439,0,#cccccc,METTL7B
ENSG00000166448,0,#cccccc,TMEM130
ENSG00000163053,0,#cccccc,SLC16A14
ENSG00000047936,7,#f45deb,ROS1
ENSG00000138798,0,#cccccc,EGF
ENSG00000105519,0,#cccccc,CAPS
ENSG00000049089,0,#cccccc,COL9A2
ENSG00000164932,0,#cccccc,CTHRC1
